,Unnamed: 0,dt,weekday,year,id_driver,id_carrier_number,dim_carrier_type,dim_carrier_company_name,home_base_city,home_base_state,carrier_trucks,num_trucks,interested_in_drayage,port_qualified,signup_source,ts_signup,ts_first_approved,days_signup_to_approval,driver_with_twic,dim_preferred_lanes,first_load_date,most_recent_load_date,load_day,marketplace_loads_otr,marketplace_loads_atlas,marketplace_loads,brokerage_loads_otr,brokerage_loads_atlas,brokerage_loads,total_loads,date,period,test
83495,15818,2018-04-06,5,2018,10779,C0091891,Fleet,ALCALA BROTHERS TRUCKING,Los Angeles,CA,"[""dryvan""]",2.0,yes,no,Other,2018-04-02 19:45:04+00:00,,,no,,2018-04-06,2018-11-30,2018-04-06,4,0,4,0,0,0,4,2018-04-06,2,20181130
83496,71171,2020-11-18,3,2020,35616,C0098092,Fleet,DBA JIMENEZ TRANSPORTATION,Apple Valley,CA,"[""dryvan""]",5.0,not specified,no,Other,2020-08-11 00:40:31+00:00,2020-08-11 00:41:30+00:00,0.0,no,,2020-08-14,2021-02-05,2020-11-18,10,0,10,45,0,45,55,2020-11-18,1,20210205
83497,48042,2019-12-11,3,2019,24758,C0095607,Fleet,My Truck My Load,Glendale,CA,"[""dryvan""]",1.0,not specified,no,Other,2019-06-11 20:27:32+00:00,2019-06-12 18:49:27+00:00,0.0,no,,2019-12-02,2019-12-20,2019-12-11,0,0,0,18,0,18,18,2019-12-11,1,20191220
83498,57634,2020-06-15,1,2020,28698,U0116287,Owner Operator,Sansur trucking inc,Irwindale,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-09-25 06:05:32+00:00,2019-10-02 19:54:11+00:00,7.0,yes,,2019-10-03,2021-02-16,2020-06-15,24,1324,1348,0,39,39,1387,2020-06-15,1,20210216
83499,68027,2020-10-19,1,2020,35458,C0097014,Fleet,Frayre Transports,Victorville,CA,"[""poweronly""]",2.0,not specified,no,Other,2019-11-14 00:34:48+00:00,2019-11-14 00:37:41+00:00,0.0,no,,2020-08-12,2020-12-01,2020-10-19,10,30,40,0,15,15,55,2020-10-19,1,20201201
83500,64669,2020-09-14,1,2020,35011,C0097193,Fleet,Chaidez Trucking,Downey,CA,"[""poweronly""]",22.0,yes,yes,Other,2019-12-12 00:07:33+00:00,2019-12-12 00:07:54+00:00,0.0,yes,,2020-06-18,2020-10-07,2020-09-14,0,28,28,0,5,5,33,2020-09-14,1,20201007
83501,72364,2020-12-01,2,2020,36427,C0092813,Fleet,Campos Trucking inc,Compton,CA,"[""poweronly""]",4.0,yes,yes,Other,2018-08-17 20:11:01+00:00,2019-03-25 17:54:43+00:00,219.0,no,,2020-10-13,2020-12-05,2020-12-01,0,34,34,0,1,1,35,2020-12-01,1,20201205
83502,34746,2019-06-24,1,2019,14260,C0093009,Fleet,cbt trucking,Rowland Heights,CA,"[""dryvan""]",17.0,yes,no,Other,2018-09-10 20:53:37+00:00,2019-06-05 17:46:33+00:00,267.0,no,,2018-09-13,2021-02-16,2019-06-24,21,18,39,49,24,73,112,2019-06-24,1,20210216
83503,42094,2019-10-06,7,2019,29083,C0096617,Fleet,DOUBLE M XPRESS INC,Livingston,CA,"[""dryvan""]",1.0,not specified,no,Other,2019-10-04 22:17:46+00:00,2019-10-04 22:19:07+00:00,0.0,no,,2019-10-06,2019-10-06,2019-10-06,0,0,0,1,0,1,1,2019-10-06,2,20191006
83504,38416,2019-08-16,5,2019,26405,U0113883,Owner Operator,Jaisk truking express,Moreno Valley,CA,"[""dryvan""]",1.0,not specified,no,Mobile,2019-07-29 16:37:46+00:00,2019-08-06 21:43:01+00:00,8.0,no,,2019-08-07,2019-08-23,2019-08-16,0,0,0,33,0,33,33,2019-08-16,2,20190823
83505,64568,2020-09-12,6,2020,32317,U0119394,Owner Operator,KGLX TRANSPORT LLC,Yorba Linda,CA,"[""poweronly""]",1.0,yes,yes,Other,2020-01-07 18:45:43+00:00,2020-01-09 01:32:13+00:00,1.0,yes,,2020-02-06,2021-02-16,2020-09-12,0,743,743,0,77,77,820,2020-09-12,2,20210216
83506,79165,2021-01-21,4,2021,34790,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-06-04,2021-02-17,2021-01-21,0,0,0,0,0,0,114,2021-01-21,1,20210217
83507,17472,2018-06-11,1,2018,9626,U0098609,Owner Operator,G G TRUCKING ,Lynwood,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-01-25 23:55:20+00:00,2019-07-17 19:32:46+00:00,537.0,no,,2018-02-26,2020-07-29,2018-06-11,41,0,41,2,0,2,43,2018-06-11,1,20200729
83508,83009,2021-02-10,3,2021,34576,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-05-20,2021-02-16,2021-02-10,0,0,0,0,0,0,61,2021-02-10,1,20210216
83509,65304,2020-09-21,1,2020,13215,U0101600,Owner Operator,West East Men Transportation Inc,Long Beach,CA,"[""poweronly""]",1.0,yes,yes,Other,2018-08-06 03:33:34+00:00,2019-09-20 18:04:57+00:00,410.0,yes,,2020-01-27,2021-02-16,2020-09-21,0,423,423,0,11,11,434,2020-09-21,1,20210216
83510,4111,2016-10-31,1,2016,329,C0090004,Fleet,IDC OTR,City of industry,CA,"[""dryvan"", ""reefer""]",17.0,not specified,no,Other,2016-01-07 18:49:14+00:00,,,no,,2016-02-02,2019-01-03,2016-10-31,21,0,21,338,0,338,359,2016-10-31,1,20190103
83511,1315,2016-04-26,2,2016,819,C0090147,Fleet,Freightology Inc,Rancho Cucamonga,CA,"[""dryvan""]",5.0,not specified,no,Other,2016-04-25 20:34:18+00:00,,,no,,2016-04-26,2016-06-20,2016-04-26,0,0,0,9,0,9,9,2016-04-26,1,20160620
83512,25515,2018-12-07,5,2018,16232,C0093581,Fleet,LOS QUIOTES TRUCKING INC,West Covina,CA,"[""dryvan"", ""poweronly""]",4.0,not specified,no,Other,2018-11-15 22:39:45+00:00,2018-11-15 22:40:03+00:00,0.0,no,,2018-12-07,2019-09-12,2018-12-07,38,2,40,6,0,6,46,2018-12-07,2,20190912
83513,20053,2018-08-31,5,2018,7890,C0090858,Fleet,one USA group,Pembroke Pines,FL,"[""dryvan""]",12.0,not specified,no,Other,2017-08-24 23:00:21+00:00,2019-09-13 18:31:59+00:00,749.0,no,,2017-09-22,2018-12-14,2018-08-31,6,0,6,22,0,22,28,2018-08-31,2,20181214
83514,84075,2021-02-16,2,2021,34765,C0097827,Fleet,DA GOODQUEST INC,Ontario,CA,"[""dryvan""]",12.0,not specified,no,Other,2020-05-22 17:37:53+00:00,2020-05-22 17:38:48+00:00,0.0,no,,2021-02-16,2021-02-16,2021-02-16,0,0,0,1,0,1,1,2021-02-16,1,20210216
83515,8712,2017-06-05,1,2017,1282,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-08-04,2019-11-22,2017-06-05,0,0,0,164,0,164,164,2017-06-05,1,20191122
83516,64403,2020-09-10,4,2020,27362,U0114929,Owner Operator,ARTURO PENA DBA REYNA'S TRUCKING,Anaheim,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-08-21 22:08:27+00:00,2019-08-21 22:10:12+00:00,0.0,yes,,2019-09-17,2020-10-09,2020-09-10,0,442,442,0,17,17,459,2020-09-10,1,20201009
83517,82172,2021-02-05,5,2021,33688,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,no,,2020-03-13,2021-02-17,2021-02-05,0,0,0,1,0,1,65,2021-02-05,2,20210217
83518,45416,2019-11-13,3,2019,27482,C0096273,Fleet,Sy transportation group,City of Industry,CA,"[""dryvan"", ""poweronly""]",6.0,not specified,no,Other,2019-08-23 23:34:48+00:00,2019-08-23 23:41:50+00:00,0.0,no,,2019-08-23,2021-02-11,2019-11-13,14,0,14,166,17,183,197,2019-11-13,1,20210211
83519,82632,2021-02-08,1,2021,17684,C0093547,Fleet,USA Diamonds Trucking,Maywood,CA,"[""poweronly""]",38.0,yes,no,Other,2018-11-12 20:33:34+00:00,2019-03-01 16:49:14+00:00,108.0,no,California (Southern)->California (Northern)|California (Southern)->Arizona|California (Southern)->Nevada (Northern)|California (Southern)->Nevada (Southern),2019-01-06,2021-02-11,2021-02-08,132,8,140,31,0,31,171,2021-02-08,1,20210211
83520,24337,2018-11-20,2,2018,11657,U0100300,Owner Operator,dpl trucking inc,Alhambra,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-05-17 13:36:26+00:00,2019-06-05 18:23:55+00:00,384.0,no,,2018-08-20,2019-01-05,2018-11-20,2,0,2,39,0,39,41,2018-11-20,1,20190105
83521,40721,2019-09-17,2,2019,16776,C0093729,Fleet,AZIEL INC,Ontario,CA,"[""boxtruck""]",2.0,yes,no,Other,2018-12-05 18:19:50+00:00,2018-12-05 18:27:21+00:00,0.0,no,,2018-12-06,2019-10-17,2019-09-17,11,0,11,97,0,97,108,2019-09-17,1,20191017
83522,81918,2021-02-04,4,2021,36104,C0098194,Fleet,CD Moving and Transportation,West Hollywood,CA,"[""poweronly""]",5.0,yes,yes,Other,2020-09-17 22:21:35+00:00,2020-09-17 22:27:15+00:00,0.0,yes,,2020-09-22,2021-02-16,2021-02-04,11,137,148,8,2,10,158,2021-02-04,1,20210216
83523,70008,2020-11-06,5,2020,36275,U0122637,Owner Operator,JJK Trucking Inc,Rosemead,CA,"[""poweronly""]",1.0,yes,yes,Other,2020-10-01 19:38:50+00:00,2020-10-01 19:43:26+00:00,0.0,yes,,2020-10-04,2021-02-17,2020-11-06,0,387,387,0,145,145,532,2020-11-06,2,20210217
83524,7590,2017-04-14,5,2017,1307,C0090094,Fleet,MC Express Trucking LLC,Rosarito,B.C.,"[""dryvan""]",101.0,not specified,no,Other,2016-03-09 20:56:40+00:00,2019-02-22 16:56:58+00:00,1079.0,no,,2016-08-12,2019-02-14,2017-04-14,0,0,0,22,0,22,22,2017-04-14,2,20190214
83525,20146,2018-09-04,2,2018,7879,C0090913,Fleet,the custom companies inc,Northlake,IL,"[""dryvan""]",2.0,yes,no,Other,2017-09-12 16:46:55+00:00,,,no,,2016-06-02,2021-02-14,2018-09-04,0,0,0,346,0,346,346,2018-09-04,1,20210214
83526,16583,2018-05-08,2,2018,7989,U0097161,Owner Operator,CLM Transport,Baldwin Park,CA,"[""dryvan""]",1.0,not specified,no,Other,2017-09-23 00:09:19+00:00,2019-04-15 16:25:36+00:00,569.0,no,,2017-10-20,2019-11-26,2018-05-08,194,0,194,62,0,62,256,2018-05-08,1,20191126
83527,61555,2020-08-05,3,2020,20924,C0091616,Fleet,Top gun transportation,Hesperia,CA,"[""dryvan""]",9.0,not specified,no,Other,2018-02-19 20:51:03+00:00,2019-07-01 16:36:59+00:00,496.0,no,,2019-03-27,2020-08-29,2020-08-05,7,0,7,49,0,49,56,2020-08-05,1,20200829
83528,31372,2019-04-01,1,2019,12994,C0092655,Fleet,Jose A Martinez,Commerce,CA,"[""dryvan"", ""poweronly""]",5.0,yes,no,Other,2018-07-24 21:29:39+00:00,2019-10-08 15:33:18+00:00,440.0,no,,2018-07-25,2021-02-17,2019-04-01,15,0,15,287,0,287,302,2019-04-01,1,20210217
83529,63973,2020-09-04,5,2020,14694,U0102902,Owner Operator,JA SY Trucking,Compton,CA,"[""poweronly""]",1.0,not specified,no,Other,2018-09-26 17:47:28+00:00,2019-08-23 01:42:37+00:00,330.0,no,,2018-11-07,2021-02-03,2020-09-04,164,88,252,126,3,129,381,2020-09-04,2,20210203
83530,79871,2021-01-25,1,2021,36980,C0097727,Fleet,New opportunities inc ,Los Angeles,CA,"[""poweronly"", ""boxtruck""]",15.0,yes,yes,Mobile,2020-04-18 01:01:13+00:00,2020-05-06 22:09:23+00:00,18.0,no,,2020-11-26,2021-02-03,2021-01-25,2,43,45,0,0,0,45,2021-01-25,1,20210203
83531,73942,2020-12-15,2,2020,35150,C0097242,Fleet,MRH TRUCKING,Los Angeles,CA,"[""poweronly""]",2.0,yes,yes,Other,2019-12-23 19:23:40+00:00,2020-02-11 20:58:05+00:00,50.0,yes,,2020-06-26,2021-02-17,2020-12-15,0,364,364,0,27,27,391,2020-12-15,1,20210217
83532,4368,2016-11-12,6,2016,154,U0090195,Owner Operator,IDC,"Sierra Madre,",CA,"[""dryvan""]",1.0,yes,no,Other,2015-12-02 21:49:02+00:00,,,no,,2015-10-04,2017-12-14,2016-11-12,1,0,1,1292,0,1292,1293,2016-11-12,2,20171214
83533,828,2016-03-25,5,2016,583,C0090081,Fleet,Patiala Express Inc.,Bakersfield,CA,"[""dryvan""]",4.0,not specified,no,Other,2016-03-03 19:20:06+00:00,2019-10-04 18:11:54+00:00,1309.0,no,,2016-03-15,2016-04-21,2016-03-25,0,0,0,22,0,22,22,2016-03-25,2,20160421
83534,6775,2017-03-09,4,2017,4625,C0090390,Fleet,Kings Express,Whittier,CA,"[""dryvan""]",5.0,not specified,no,Other,2017-01-06 19:05:55+00:00,,,no,,2017-02-14,2017-04-24,2017-03-09,0,0,0,10,0,10,10,2017-03-09,1,20170424
83535,22430,2018-10-19,5,2018,15014,C0091212,Fleet,American Better Choice Corporation,Diamond Bar,CA,"[""dryvan"", ""poweronly""]",29.0,yes,no,Other,2017-12-05 21:03:35+00:00,2018-12-17 19:51:32+00:00,376.0,no,,2018-10-09,2018-10-20,2018-10-19,0,0,0,8,0,8,8,2018-10-19,2,20181020
83536,75501,2020-12-30,3,2020,13250,C0090043,Fleet,Tex-Mex Trucking,wilmington,CA,"[""dryvan""]",5.0,not specified,no,Other,2016-02-05 22:53:12+00:00,2019-10-22 17:47:46+00:00,1354.0,no,California (Southern)->Idaho|California (Southern)->Montana|California (Southern)->California (Central)|California (Southern)->California (Southern)|California (Southern)->Oregon (East)|California (Southern)->Oregon (West)|California (Southern)->Washington|California (Southern)->Utah,2019-01-08,2021-02-16,2020-12-30,192,0,192,14,0,14,206,2020-12-30,1,20210216
83537,45623,2019-11-15,5,2019,30098,C0094517,Fleet,DJ EXPRESS INC,Los Angeles,CA,"[""poweronly""]",12.0,yes,no,Other,2019-02-19 23:19:02+00:00,2019-02-20 19:19:53+00:00,0.0,yes,,2019-10-30,2019-12-21,2019-11-15,8,19,27,10,1,11,38,2019-11-15,2,20191221
83538,56522,2020-05-29,5,2020,29540,U0117027,Owner Operator,Sanchez Logistic INC,Los Angeles,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-10-15 17:37:23+00:00,2019-10-15 17:40:44+00:00,0.0,yes,,2020-01-06,2021-02-16,2020-05-29,0,217,217,0,6,6,223,2020-05-29,2,20210216
83539,5598,2017-01-25,3,2017,4816,C0090392,Fleet,Roadrunner Transportation,Los Angeles,CA,"[""dryvan""]",88.0,not specified,no,Other,2017-01-10 17:01:27+00:00,,,no,,2017-01-25,2017-01-25,2017-01-25,0,0,0,1,0,1,1,2017-01-25,1,20170125
83540,8647,2017-06-01,4,2017,5272,U0094758,Owner Operator,IDC OTR,City of industry,CA,"[""dryvan""]",1.0,not specified,no,Other,2017-02-17 16:53:18+00:00,,,no,,2017-04-18,2018-02-01,2017-06-01,28,0,28,13,0,13,41,2017-06-01,1,20180201
83541,77392,2021-01-12,2,2021,35223,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-07-03,2021-02-17,2021-01-12,0,0,0,0,0,0,66,2021-01-12,1,20210217
83542,19348,2018-08-15,3,2018,11085,U0099848,Owner Operator,Expert Carriers,Long Beach,CA,"[""poweronly""]",1.0,yes,yes,Other,2018-04-20 18:24:31+00:00,2019-06-25 17:06:37+00:00,430.0,yes,California (Southern)->Nevada (Northern)|California (Southern)->Nevada (Southern)|California (Southern)->Utah|California (Southern)->Arizona|Arizona->California (Southern)|Utah->California (Southern)|Nevada (Northern)->California (Southern)|Nevada (Southern)->California (Southern),2018-08-12,2019-12-28,2018-08-15,15,0,15,179,0,179,194,2018-08-15,1,20191228
83543,78127,2021-01-15,5,2021,27361,U0114928,Owner Operator,MARDOQUEO SANTOS LOPEZ,Los Angeles,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-08-21 21:54:02+00:00,2019-08-21 21:56:00+00:00,0.0,yes,,2021-01-06,2021-02-17,2021-01-15,0,3,3,0,148,148,151,2021-01-15,2,20210217
83544,47547,2019-12-06,5,2019,4524,C0090405,Fleet,Daylight Transport,Long Beach,CA,"[""dryvan""]",6.0,not specified,no,Other,2017-01-10 18:27:52+00:00,,,no,,2017-01-20,2021-02-15,2019-12-06,0,0,0,2671,0,2671,2671,2019-12-06,2,20210215
83545,27995,2019-01-17,4,2019,16776,C0093729,Fleet,AZIEL INC,Ontario,CA,"[""boxtruck""]",2.0,yes,no,Other,2018-12-05 18:19:50+00:00,2018-12-05 18:27:21+00:00,0.0,no,,2018-12-06,2019-10-17,2019-01-17,11,0,11,97,0,97,108,2019-01-17,1,20191017
83546,17784,2018-06-23,6,2018,12115,C0090793,Fleet,triple g trucking,Baldwin Park,CA,"[""dryvan""]",6.0,yes,no,Other,2017-08-10 16:33:03+00:00,2018-12-20 18:28:47+00:00,497.0,no,,2018-06-13,2019-01-16,2018-06-23,37,0,37,64,0,64,101,2018-06-23,2,20190116
83547,54637,2020-04-20,1,2020,17811,U0105544,Owner Operator,Jose oregon,Fontana,CA,"[""poweronly""]",1.0,not specified,no,Other,2019-01-07 22:41:22+00:00,2019-01-15 21:53:53+00:00,7.0,yes,,2019-05-02,2021-02-09,2020-04-20,194,2,196,3,0,3,199,2020-04-20,1,20210209
83548,79732,2021-01-23,6,2021,37679,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,no,,2021-01-19,2021-02-16,2021-01-23,0,0,0,0,0,0,26,2021-01-23,2,20210216
83549,24993,2018-11-30,5,2018,14831,U0103018,Owner Operator,"FOG Transport, Inc",Ontario,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-10-01 22:22:49+00:00,2019-11-05 18:23:49+00:00,399.0,no,,2018-10-05,2018-12-04,2018-11-30,14,0,14,3,0,3,17,2018-11-30,2,20181204
83550,73368,2020-12-10,4,2020,32222,U0119311,Owner Operator,Fortin transport inc,Long Beach,CA,"[""poweronly""]",1.0,not specified,yes,Mobile,2020-01-03 18:13:02+00:00,2020-06-11 14:59:24+00:00,159.0,yes,,2020-06-12,2021-02-12,2020-12-10,5,661,666,0,81,81,747,2020-12-10,1,20210212
83551,77024,2021-01-09,6,2021,34487,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-05-14,2021-02-12,2021-01-09,0,0,0,0,0,0,135,2021-01-09,2,20210212
83552,27784,2019-01-14,1,2019,3696,U0093549,Owner Operator,Coming express inc,Walnut,CA,"[""dryvan""]",1.0,not specified,no,Other,2016-10-15 03:21:22+00:00,2019-05-30 18:32:45+00:00,957.0,no,,2018-05-29,2021-01-20,2019-01-14,17,0,17,42,7,49,66,2019-01-14,1,20210120
83553,14392,2018-02-02,5,2018,9161,U0098207,Owner Operator,Junior Trucking,Santa Fe Springs,CA,"[""dryvan""]",1.0,not specified,no,Other,2018-01-02 22:15:55+00:00,2019-04-08 22:37:22+00:00,461.0,no,,2018-01-03,2018-03-29,2018-02-02,12,0,12,0,0,0,12,2018-02-02,2,20180329
83554,26230,2018-12-17,1,2018,17245,C0092350,Fleet,Arax Logistics,Los Angeles,CA,"[""dryvan""]",2.0,yes,no,Other,2018-06-08 18:49:25+00:00,2019-08-12 18:25:27+00:00,429.0,no,,2018-12-17,2018-12-17,2018-12-17,1,0,1,0,0,0,1,2018-12-17,1,20181217
83555,15898,2018-04-11,3,2018,4541,C0090412,Fleet,Carlos Flores,Los Angeles,CA,"[""dryvan""]",20.0,not specified,no,Other,2017-01-11 18:17:00+00:00,2019-06-28 19:55:04+00:00,898.0,no,,2017-01-16,2018-09-21,2018-04-11,7,0,7,842,0,842,849,2018-04-11,1,20180921
83556,32736,2019-05-03,5,2019,21136,U0108806,Owner Operator,GTZ TRANSPORT INC,Calexico,CA,"[""poweronly""]",1.0,not specified,no,Other,2019-04-02 18:38:43+00:00,2019-04-02 18:44:21+00:00,0.0,no,,2019-04-05,2020-09-04,2019-05-03,68,0,68,41,0,41,109,2019-05-03,2,20200904
83557,54075,2020-04-06,1,2020,32226,C0097276,Fleet,Da Yuan transportation,El Monte,CA,"[""poweronly""]",2.0,yes,yes,Other,2020-01-03 20:47:25+00:00,2020-01-03 20:52:28+00:00,0.0,yes,,2020-01-06,2020-05-22,2020-04-06,0,145,145,0,13,13,158,2020-04-06,1,20200522
83558,24150,2018-11-16,5,2018,12182,C0092401,Fleet,Mar Vend Co Inc.,Carson,CA,"[""dryvan""]",4.0,yes,no,Other,2018-06-13 23:34:21+00:00,2019-08-16 20:08:52+00:00,428.0,no,California (Central)->Oregon (East)|California (Central)->Oregon (West)|California (Central)->Arizona|California (Central)->Washington,2018-09-15,2020-01-21,2018-11-16,9,0,9,0,0,0,9,2018-11-16,2,20200121
83559,72671,2020-12-03,4,2020,15090,U0103240,Owner Operator,States Runner Trucking Inc,Downey,CA,"[""poweronly""]",1.0,not specified,yes,Other,2018-10-12 17:38:19+00:00,2020-10-15 18:09:03+00:00,734.0,yes,,2020-10-16,2020-12-07,2020-12-03,0,138,138,0,66,66,204,2020-12-03,1,20201207
83560,17721,2018-06-21,4,2018,5308,C0090472,Fleet,white star transportation inc.,Fontana,CA,"[""dryvan""]",2.0,not specified,no,Other,2017-02-22 00:37:34+00:00,2019-05-15 18:26:04+00:00,812.0,no,,2018-02-21,2020-08-31,2018-06-21,3,0,3,2,0,2,5,2018-06-21,1,20200831
83561,35399,2019-07-04,4,2019,21136,U0108806,Owner Operator,GTZ TRANSPORT INC,Calexico,CA,"[""poweronly""]",1.0,not specified,no,Other,2019-04-02 18:38:43+00:00,2019-04-02 18:44:21+00:00,0.0,no,,2019-04-05,2020-09-04,2019-07-04,68,0,68,41,0,41,109,2019-07-04,1,20200904
83562,29319,2019-02-14,4,2019,4524,C0090405,Fleet,Daylight Transport,Long Beach,CA,"[""dryvan""]",6.0,not specified,no,Other,2017-01-10 18:27:52+00:00,,,no,,2017-01-20,2021-02-15,2019-02-14,0,0,0,2671,0,2671,2671,2019-02-14,1,20210215
83563,63635,2020-09-01,2,2020,18349,U0106014,Owner Operator,Blue Dragon Express ,Ontario,CA,"[""poweronly""]",1.0,yes,yes,Other,2019-01-22 20:16:54+00:00,2019-04-03 15:21:14+00:00,70.0,yes,,2020-02-25,2021-02-17,2020-09-01,2,116,118,2,148,150,268,2020-09-01,1,20210217
83564,24319,2018-11-20,2,2018,9587,U0098588,Owner Operator,Tito express trucking,Los Angeles,CA,"[""boxtruck""]",1.0,not specified,no,Other,2018-01-24 15:24:59+00:00,2019-04-09 20:36:57+00:00,440.0,no,,2018-04-24,2019-04-10,2018-11-20,103,0,103,95,0,95,198,2018-11-20,1,20190410
83565,66968,2020-10-08,4,2020,13250,C0090043,Fleet,Tex-Mex Trucking,wilmington,CA,"[""dryvan""]",5.0,not specified,no,Other,2016-02-05 22:53:12+00:00,2019-10-22 17:47:46+00:00,1354.0,no,California (Southern)->Idaho|California (Southern)->Montana|California (Southern)->California (Central)|California (Southern)->California (Southern)|California (Southern)->Oregon (East)|California (Southern)->Oregon (West)|California (Southern)->Washington|California (Southern)->Utah,2019-01-08,2021-02-16,2020-10-08,192,0,192,14,0,14,206,2020-10-08,1,20210216
83566,59371,2020-07-06,1,2020,32076,U0119174,Owner Operator,Bunny transport,Lynwood,CA,"[""poweronly""]",1.0,yes,yes,Mobile,2019-12-27 12:37:32+00:00,2020-01-14 01:47:40+00:00,17.0,yes,,2020-02-06,2021-02-17,2020-07-06,0,581,581,0,5,5,586,2020-07-06,1,20210217
83567,76792,2021-01-08,5,2021,26723,C0094987,Fleet,Pronto Logistics Corp,Alhambra,CA,"[""dryvan""]",1.0,not specified,no,Mobile,2019-04-13 05:45:53+00:00,2019-04-30 23:07:31+00:00,17.0,no,,2019-08-07,2021-02-17,2021-01-08,24,365,389,23,120,143,532,2021-01-08,2,20210217
83568,16044,2018-04-16,1,2018,10477,C0091761,Fleet,LIGHTNING XPRESS INC,San Diego,CA,"[""dryvan""]",2.0,yes,no,Other,2018-03-14 16:53:54+00:00,2019-07-10 16:46:50+00:00,482.0,no,,2018-03-20,2019-08-08,2018-04-16,13,0,13,15,0,15,28,2018-04-16,1,20190808
83569,75411,2020-12-29,2,2020,20050,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,no,,2019-02-27,2021-02-07,2020-12-29,0,0,0,28,0,28,46,2020-12-29,1,20210207
83570,52770,2020-02-26,3,2020,17391,C0093895,Fleet,EJG TRUCKING,Los Angeles,CA,"[""dryvan"", ""boxtruck""]",11.0,yes,no,Other,2018-12-21 20:37:29+00:00,2018-12-21 20:44:26+00:00,0.0,no,,2018-12-22,2020-07-03,2020-02-26,56,0,56,45,0,45,101,2020-02-26,1,20200703
83571,70249,2020-11-10,2,2020,21797,C0095033,Fleet,DURAN FREIGHT CORPORATION DBA DFC,San Diego,CA,"[""dryvan""]",1.0,yes,no,Other,2019-04-19 20:10:59+00:00,2019-04-19 20:11:14+00:00,0.0,no,,2019-04-22,2020-11-10,2020-11-10,0,0,0,620,0,620,620,2020-11-10,1,20201110
83572,49812,2019-12-29,7,2019,26867,U0114424,Owner Operator,Laha Trucking,Merced,CA,"[""poweronly""]",1.0,not specified,no,Mobile,2019-08-09 14:49:15+00:00,2019-08-16 17:12:36+00:00,7.0,no,,2019-09-01,2019-12-31,2019-12-29,0,0,0,54,0,54,54,2019-12-29,2,20191231
83573,73092,2020-12-08,2,2020,14669,U0102878,Owner Operator,MC TRANSPORTS ,Los Angeles,CA,"[""poweronly""]",1.0,not specified,no,Other,2018-09-25 21:24:30+00:00,2019-09-25 18:50:26+00:00,364.0,no,,2018-09-26,2021-01-28,2020-12-08,84,3,87,7,0,7,94,2020-12-08,1,20210128
83574,82907,2021-02-09,2,2021,34502,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2020-05-14,2021-02-16,2021-02-09,0,0,0,0,0,0,37,2021-02-09,1,20210216
83575,81844,2021-02-04,4,2021,37482,C0094651,Fleet,NFS asset Drayage,Lynwood,CA,"[""poweronly"", ""dryvan""]",195.0,yes,yes,Other,2019-03-04 20:50:37+00:00,2019-03-04 21:03:38+00:00,0.0,yes,,2021-01-04,2021-02-16,2021-02-04,0,0,0,0,0,0,90,2021-02-04,1,20210216
